lo_id,tags,type,language,requires_mastery,pedagogical_weight,duration_min,accuracy
b4911,85,question,en,0.0,1.0,0.5,0.5
b4912,85,question,en,0.0,1.0,0.5,0.5
b4914,85,question,en,0.0,1.0,0.5,0.5
b4916,85,question,en,0.0,1.0,0.5,0.5
b4918,85,question,en,0.0,1.0,0.5,0.5
b4920,85,question,en,0.0,1.0,0.5,0.5
b4923,77,question,en,0.0,1.0,0.5,0.5
b4924,77,question,en,0.0,1.0,0.5,0.5
b4925,77,question,en,0.0,1.0,0.5,0.5
b4928,77,question,en,0.0,1.0,0.5,0.5
b4931,77,question,en,0.0,1.0,0.5,0.5
b4932,77,question,en,0.0,1.0,0.5,0.5
b4934,77,question,en,0.0,1.0,0.5,0.5
b4935,77,question,en,0.0,1.0,0.5,0.5
b4937,77,question,en,0.0,1.0,0.5,0.5
b4938,77,question,en,0.0,1.0,0.5,0.5
b4940,77,question,en,0.0,1.0,0.5,0.5
b4942,77,question,en,0.0,1.0,0.5,0.5
b5744,96,question,en,0.0,1.0,0.5,0.5
b3998,96,question,en,0.0,1.0,0.5,0.5
b4027,96,question,en,0.0,1.0,0.5,0.5
b4052,96,question,en,0.0,1.0,0.5,0.5
b4211,85,question,en,0.0,1.0,0.5,0.5
b4229,77,question,en,0.0,1.0,0.5,0.5
b4230,77,question,en,0.0,1.0,0.5,0.5
b4231,77,question,en,0.0,1.0,0.5,0.5
b4234,77,question,en,0.0,1.0,0.5,0.5
b4235,77,question,en,0.0,1.0,0.5,0.5
b4236,85,question,en,0.0,1.0,0.5,0.5
b4237,85,question,en,0.0,1.0,0.5,0.5
b4238,85,question,en,0.0,1.0,0.5,0.5
b4241,83,question,en,0.0,1.0,0.5,0.5
b4244,83,question,en,0.0,1.0,0.5,0.5
b4246,76,question,en,0.0,1.0,0.5,0.5
b4248,76,question,en,0.0,1.0,0.5,0.5
b4249,76,question,en,0.0,1.0,0.5,0.5
b4250,76,question,en,0.0,1.0,0.5,0.5
b4253,76,question,en,0.0,1.0,0.5,0.5
b3243,83,question,en,0.0,1.0,0.5,0.5
b5425,148|167|177|156|153|168,question,en,0.0,1.0,0.5,0.5
b5426,179|167|177|153|168,question,en,0.0,1.0,0.5,0.5
b5427,148|167|177|153|149|168,question,en,0.0,1.0,0.5,0.5
b5428,148|167|177|149|168,question,en,0.0,1.0,0.5,0.5
b3422,71,question,en,0.0,1.0,0.5,0.5
b3423,72,question,en,0.0,1.0,0.5,0.5
b3424,73,question,en,0.0,1.0,0.5,0.5
b3425,74,question,en,0.0,1.0,0.5,0.5
b3426,75,question,en,0.0,1.0,0.5,0.5
b3430,74,question,en,0.0,1.0,0.5,0.5
b3431,78,question,en,0.0,1.0,0.5,0.5
b3432,71,question,en,0.0,1.0,0.5,0.5
b3433,79,question,en,0.0,1.0,0.5,0.5
b3435,80,question,en,0.0,1.0,0.5,0.5
b3436,81,question,en,0.0,1.0,0.5,0.5
b3438,82,question,en,0.0,1.0,0.5,0.5
b3440,84,question,en,0.0,1.0,0.5,0.5
b3442,78,question,en,0.0,1.0,0.5,0.5
b3443,84,question,en,0.0,1.0,0.5,0.5
b3444,85,question,en,0.0,1.0,0.5,0.5
b3445,74,question,en,0.0,1.0,0.5,0.5
b3447,74,question,en,0.0,1.0,0.5,0.5
b3448,84,question,en,0.0,1.0,0.5,0.5
b3449,86,question,en,0.0,1.0,0.5,0.5
b3450,78,question,en,0.0,1.0,0.5,0.5
b3451,86,question,en,0.0,1.0,0.5,0.5
b3453,83,question,en,0.0,1.0,0.5,0.5
b3455,78,question,en,0.0,1.0,0.5,0.5
b3456,84,question,en,0.0,1.0,0.5,0.5
b3457,87,question,en,0.0,1.0,0.5,0.5
b3459,74,question,en,0.0,1.0,0.5,0.5
b3461,78,question,en,0.0,1.0,0.5,0.5
b1812,56|54|60|182,question,en,0.0,1.0,0.5,0.5
b1813,181|66|53|52,question,en,0.0,1.0,0.5,0.5
b1814,184|59|52|56|54,question,en,0.0,1.0,0.5,0.5
b1815,52|56|60|182,question,en,0.0,1.0,0.5,0.5
b1816,179|183|53|63|52|55,question,en,0.0,1.0,0.5,0.5
b1818,179|67|182|52|54,question,en,0.0,1.0,0.5,0.5
b1819,183|53|59|56|54,question,en,0.0,1.0,0.5,0.5
b1820,53|64|181|56|52,question,en,0.0,1.0,0.5,0.5
b1821,183|53|63|55|54,question,en,0.0,1.0,0.5,0.5
b4901,85,question,en,0.0,1.0,0.5,0.5
b4903,85,question,en,0.0,1.0,0.5,0.5
b4904,85,question,en,0.0,1.0,0.5,0.5
b4906,85,question,en,0.0,1.0,0.5,0.5
b4913,85,question,en,0.0,1.0,0.5,0.5
b4915,85,question,en,0.0,1.0,0.5,0.5
b4917,85,question,en,0.0,1.0,0.5,0.5
b4919,85,question,en,0.0,1.0,0.5,0.5
b4921,85,question,en,0.0,1.0,0.5,0.5
b4922,111,question,en,0.0,1.0,0.5,0.5
b4926,77,question,en,0.0,1.0,0.5,0.5
b4927,77,question,en,0.0,1.0,0.5,0.5
b4929,77,question,en,0.0,1.0,0.5,0.5
b4930,77,question,en,0.0,1.0,0.5,0.5
b4933,77,question,en,0.0,1.0,0.5,0.5
b4936,77,question,en,0.0,1.0,0.5,0.5
b4939,77,question,en,0.0,1.0,0.5,0.5
b4941,77,question,en,0.0,1.0,0.5,0.5
b4943,103,question,en,0.0,1.0,0.5,0.5
b4944,106,question,en,0.0,1.0,0.5,0.5
b4945,106,question,en,0.0,1.0,0.5,0.5
b4946,106,question,en,0.0,1.0,0.5,0.5
b4947,106,question,en,0.0,1.0,0.5,0.5
b5232,169|150|177|157|153|149,question,en,0.0,1.0,0.5,0.5
b5233,169|155|177|153|149,question,en,0.0,1.0,0.5,0.5
b5234,169|150|146|177|156|153,question,en,0.0,1.0,0.5,0.5
b5235,148|169|159|177|156|153,question,en,0.0,1.0,0.5,0.5
b5644,181|179|15|2,question,en,0.0,1.0,0.5,0.5
b5645,2|5|182,question,en,0.0,1.0,0.5,0.5
b5646,179|183|7|6,question,en,0.0,1.0,0.5,0.5
b5647,4|184|2,question,en,0.0,1.0,0.5,0.5
b5648,181|179|1|2,question,en,0.0,1.0,0.5,0.5
b5649,9|2|182,question,en,0.0,1.0,0.5,0.5
b5650,179|18|183|7,question,en,0.0,1.0,0.5,0.5
b5651,184|7|6,question,en,0.0,1.0,0.5,0.5
b5652,183|14|2,question,en,0.0,1.0,0.5,0.5
b5653,4|2|182,question,en,0.0,1.0,0.5,0.5
b2105,64|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b2106,179|53|60|181|56|54,question,en,0.0,1.0,0.5,0.5
b2107,184|59|52|56|54,question,en,0.0,1.0,0.5,0.5
b2108,179|63|182|52|56,question,en,0.0,1.0,0.5,0.5
b2109,179|183|66|53|54,question,en,0.0,1.0,0.5,0.5
b2110,179|184|65|52|56|54,question,en,0.0,1.0,0.5,0.5
b2111,64|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b2112,183|53|60|52|55,question,en,0.0,1.0,0.5,0.5
b2113,179|53|64|181|54|52,question,en,0.0,1.0,0.5,0.5
b2114,179|183|67|52|56|54,question,en,0.0,1.0,0.5,0.5
b1777,53|182|181|55|54,question,en,0.0,1.0,0.5,0.5
b1779,52|183|184|55,question,en,0.0,1.0,0.5,0.5
b1781,183|184|52|56|54,question,en,0.0,1.0,0.5,0.5
b1783,53|182|181|55|52,question,en,0.0,1.0,0.5,0.5
b1785,179|182|181|54|52,question,en,0.0,1.0,0.5,0.5
b1786,179|53|182|181|52,question,en,0.0,1.0,0.5,0.5
b5170,134|119|77|143,question,en,0.0,1.0,0.5,0.5
b5171,134|120|77|143,question,en,0.0,1.0,0.5,0.5
b5172,76|134|143|78,question,en,0.0,1.0,0.5,0.5
b5173,179|74|77|143|120,question,en,0.0,1.0,0.5,0.5
b5174,179|77|74|143|120,question,en,0.0,1.0,0.5,0.5
b5175,134|120|77|143,question,en,0.0,1.0,0.5,0.5
b5176,179|74|77|143|120,question,en,0.0,1.0,0.5,0.5
b5177,179|85|76|74|143,question,en,0.0,1.0,0.5,0.5
b5178,85|119|77|143,question,en,0.0,1.0,0.5,0.5
b5179,76|130|74|143,question,en,0.0,1.0,0.5,0.5
b5180,179|85|74|143|120,question,en,0.0,1.0,0.5,0.5
b5181,179|76|77|80|143,question,en,0.0,1.0,0.5,0.5
b5182,85|80|77|143,question,en,0.0,1.0,0.5,0.5
b5183,179|86|143|78|120,question,en,0.0,1.0,0.5,0.5
b7939,142|85|74|143,question,en,0.0,1.0,0.5,0.5
b7940,86|76|83|143,question,en,0.0,1.0,0.5,0.5
b7941,96|83|74|143,question,en,0.0,1.0,0.5,0.5
b7942,85|118|88|143,question,en,0.0,1.0,0.5,0.5
b7943,98|124|77|143,question,en,0.0,1.0,0.5,0.5
b7944,86|76|117|143,question,en,0.0,1.0,0.5,0.5
b7945,71|120|110|143,question,en,0.0,1.0,0.5,0.5
b7946,84|74|77|143,question,en,0.0,1.0,0.5,0.5
b7947,85|71|90|143,question,en,0.0,1.0,0.5,0.5
b7948,76|132|73|143,question,en,0.0,1.0,0.5,0.5
b4676,88,question,en,0.0,1.0,0.5,0.5
b4679,89,question,en,0.0,1.0,0.5,0.5
b4680,74,question,en,0.0,1.0,0.5,0.5
b4681,78,question,en,0.0,1.0,0.5,0.5
b4683,85,question,en,0.0,1.0,0.5,0.5
b4684,90,question,en,0.0,1.0,0.5,0.5
b4685,74,question,en,0.0,1.0,0.5,0.5
b4686,77,question,en,0.0,1.0,0.5,0.5
b4687,84,question,en,0.0,1.0,0.5,0.5
b4688,91,question,en,0.0,1.0,0.5,0.5
b4690,78,question,en,0.0,1.0,0.5,0.5
b4692,92,question,en,0.0,1.0,0.5,0.5
b4694,80,question,en,0.0,1.0,0.5,0.5
b4695,93,question,en,0.0,1.0,0.5,0.5
b4696,94,question,en,0.0,1.0,0.5,0.5
b4697,74,question,en,0.0,1.0,0.5,0.5
b4698,85,question,en,0.0,1.0,0.5,0.5
b4699,71,question,en,0.0,1.0,0.5,0.5
b4701,84,question,en,0.0,1.0,0.5,0.5
b4702,95,question,en,0.0,1.0,0.5,0.5
b4703,96,question,en,0.0,1.0,0.5,0.5
b4705,77,question,en,0.0,1.0,0.5,0.5
b4707,97,question,en,0.0,1.0,0.5,0.5
b4708,98,question,en,0.0,1.0,0.5,0.5
b4709,99,question,en,0.0,1.0,0.5,0.5
b4711,85,question,en,0.0,1.0,0.5,0.5
b4713,80,question,en,0.0,1.0,0.5,0.5
b5328,148|167|177|153|149|168,question,en,0.0,1.0,0.5,0.5
b5329,167|177|156|153|149|168,question,en,0.0,1.0,0.5,0.5
b5330,148|167|177|153|149|168,question,en,0.0,1.0,0.5,0.5
b5331,148|167|177|156|149|168,question,en,0.0,1.0,0.5,0.5
b5332,167|177|156|153|149|168,question,en,0.0,1.0,0.5,0.5
b5110,84|77|143,question,en,0.0,1.0,0.5,0.5
b5111,179|74|84|143|106,question,en,0.0,1.0,0.5,0.5
b5112,85|135|78|143,question,en,0.0,1.0,0.5,0.5
b5113,129|73|77|143,question,en,0.0,1.0,0.5,0.5
b710,28|179|183|184|29,question,en,0.0,1.0,0.5,0.5
b713,39|184|185|38,question,en,0.0,1.0,0.5,0.5
b714,183|24|30|185|33,question,en,0.0,1.0,0.5,0.5
b716,184|185|26|24,question,en,0.0,1.0,0.5,0.5
b717,183|184|31|32|30,question,en,0.0,1.0,0.5,0.5
b718,183|31|32|185,question,en,0.0,1.0,0.5,0.5
b720,28|29|181|183,question,en,0.0,1.0,0.5,0.5
b721,179|42|34|185|181,question,en,0.0,1.0,0.5,0.5
b722,24|51|185|181|33,question,en,0.0,1.0,0.5,0.5
b726,183|47|185|46,question,en,0.0,1.0,0.5,0.5
b727,183|185|26|24,question,en,0.0,1.0,0.5,0.5
b729,183|27|181|36|37,question,en,0.0,1.0,0.5,0.5
b731,184|185|24|43,question,en,0.0,1.0,0.5,0.5
b734,181|44|45|183,question,en,0.0,1.0,0.5,0.5
b735,39|183|185|38,question,en,0.0,1.0,0.5,0.5
b736,183|184|24|40,question,en,0.0,1.0,0.5,0.5
b1470,183|53|57|182|52,question,en,0.0,1.0,0.5,0.5
b1471,52|57|181|182,question,en,0.0,1.0,0.5,0.5
b1472,179|57|182|181|56|52,question,en,0.0,1.0,0.5,0.5
b1473,183|53|57|182|54,question,en,0.0,1.0,0.5,0.5
b1474,179|184|57|181|56|55,question,en,0.0,1.0,0.5,0.5
b1475,183|57|182|55|56,question,en,0.0,1.0,0.5,0.5
b1476,57|182|181|56|55,question,en,0.0,1.0,0.5,0.5
b1477,179|53|57|182|181|54,question,en,0.0,1.0,0.5,0.5
b1478,179|184|53|57|181|55,question,en,0.0,1.0,0.5,0.5
b1479,183|53|57|182|54,question,en,0.0,1.0,0.5,0.5
b768,184|31|32|185,question,en,0.0,1.0,0.5,0.5
b776,24|23|185|181|33,question,en,0.0,1.0,0.5,0.5
b777,181|185|24|40,question,en,0.0,1.0,0.5,0.5
b780,28|185|32|183,question,en,0.0,1.0,0.5,0.5
b782,183|185|24|43,question,en,0.0,1.0,0.5,0.5
b783,179|24|26|185|181,question,en,0.0,1.0,0.5,0.5
b784,181|184|24|25,question,en,0.0,1.0,0.5,0.5
b785,184|185|26|24,question,en,0.0,1.0,0.5,0.5
b786,181|185|33|24,question,en,0.0,1.0,0.5,0.5
b787,183|184|38|39|30,question,en,0.0,1.0,0.5,0.5
b789,179|183|31|32|185,question,en,0.0,1.0,0.5,0.5
b790,183|27|24|40|185,question,en,0.0,1.0,0.5,0.5
b792,28|183|184|35,question,en,0.0,1.0,0.5,0.5
b2470,76,question,en,0.0,1.0,0.5,0.5
b2471,76,question,en,0.0,1.0,0.5,0.5
b2473,76,question,en,0.0,1.0,0.5,0.5
b2475,76,question,en,0.0,1.0,0.5,0.5
b2476,76,question,en,0.0,1.0,0.5,0.5
b2477,76,question,en,0.0,1.0,0.5,0.5
b2478,76,question,en,0.0,1.0,0.5,0.5
b2479,76,question,en,0.0,1.0,0.5,0.5
b2480,76,question,en,0.0,1.0,0.5,0.5
b2481,76,question,en,0.0,1.0,0.5,0.5
b2482,76,question,en,0.0,1.0,0.5,0.5
b2483,76,question,en,0.0,1.0,0.5,0.5
b2484,76,question,en,0.0,1.0,0.5,0.5
b2485,76,question,en,0.0,1.0,0.5,0.5
b2487,76,question,en,0.0,1.0,0.5,0.5
b2488,76,question,en,0.0,1.0,0.5,0.5
b2495,83,question,en,0.0,1.0,0.5,0.5
b2496,83,question,en,0.0,1.0,0.5,0.5
b2497,83,question,en,0.0,1.0,0.5,0.5
b2498,83,question,en,0.0,1.0,0.5,0.5
b2499,83,question,en,0.0,1.0,0.5,0.5
b2500,83,question,en,0.0,1.0,0.5,0.5
b2501,83,question,en,0.0,1.0,0.5,0.5
b2502,83,question,en,0.0,1.0,0.5,0.5
b2504,83,question,en,0.0,1.0,0.5,0.5
b2507,83,question,en,0.0,1.0,0.5,0.5
b2508,83,question,en,0.0,1.0,0.5,0.5
b2510,83,question,en,0.0,1.0,0.5,0.5
b2512,83,question,en,0.0,1.0,0.5,0.5
b2513,83,question,en,0.0,1.0,0.5,0.5
b2514,83,question,en,0.0,1.0,0.5,0.5
b11578,107,question,en,0.0,1.0,0.5,0.5
b11579,76,question,en,0.0,1.0,0.5,0.5
b11580,86,question,en,0.0,1.0,0.5,0.5
b11581,74,question,en,0.0,1.0,0.5,0.5
b11582,75,question,en,0.0,1.0,0.5,0.5
b11583,83,question,en,0.0,1.0,0.5,0.5
b11584,71,question,en,0.0,1.0,0.5,0.5
b11585,76,question,en,0.0,1.0,0.5,0.5
b11586,138,question,en,0.0,1.0,0.5,0.5
b11587,105,question,en,0.0,1.0,0.5,0.5
b11588,71,question,en,0.0,1.0,0.5,0.5
b11589,76,question,en,0.0,1.0,0.5,0.5
b11590,77,question,en,0.0,1.0,0.5,0.5
b11591,98,question,en,0.0,1.0,0.5,0.5
b11592,85,question,en,0.0,1.0,0.5,0.5
b11593,135,question,en,0.0,1.0,0.5,0.5
b11594,83,question,en,0.0,1.0,0.5,0.5
b11595,85,question,en,0.0,1.0,0.5,0.5
b11596,98,question,en,0.0,1.0,0.5,0.5
b11597,80,question,en,0.0,1.0,0.5,0.5
b11598,77,question,en,0.0,1.0,0.5,0.5
b11599,85,question,en,0.0,1.0,0.5,0.5
b11600,71,question,en,0.0,1.0,0.5,0.5
b11601,133,question,en,0.0,1.0,0.5,0.5
b11602,86,question,en,0.0,1.0,0.5,0.5
b11603,105,question,en,0.0,1.0,0.5,0.5
b11604,77,question,en,0.0,1.0,0.5,0.5
b11605,88,question,en,0.0,1.0,0.5,0.5
b11606,98,question,en,0.0,1.0,0.5,0.5
b11607,74,question,en,0.0,1.0,0.5,0.5
b1877,52|183|60|53,question,en,0.0,1.0,0.5,0.5
b1878,53|63|181|54|52,question,en,0.0,1.0,0.5,0.5
b1880,184|53|60|52|54,question,en,0.0,1.0,0.5,0.5
b1881,179|53|64|185|52|54,question,en,0.0,1.0,0.5,0.5
b1882,59|181|56|54|52,question,en,0.0,1.0,0.5,0.5
b1883,53|64|185|55|56,question,en,0.0,1.0,0.5,0.5
b1884,183|53|60|52|54,question,en,0.0,1.0,0.5,0.5
b1886,179|183|53|64|52|55,question,en,0.0,1.0,0.5,0.5
b2804,89,question,en,0.0,1.0,0.5,0.5
b2805,85,question,en,0.0,1.0,0.5,0.5
b2806,74,question,en,0.0,1.0,0.5,0.5
b2807,103,question,en,0.0,1.0,0.5,0.5
b2808,135,question,en,0.0,1.0,0.5,0.5
b2809,73,question,en,0.0,1.0,0.5,0.5
b2810,74,question,en,0.0,1.0,0.5,0.5
b2811,74,question,en,0.0,1.0,0.5,0.5
b2812,83,question,en,0.0,1.0,0.5,0.5
b2813,76,question,en,0.0,1.0,0.5,0.5
b2814,129,question,en,0.0,1.0,0.5,0.5
b2815,83,question,en,0.0,1.0,0.5,0.5
b2816,85,question,en,0.0,1.0,0.5,0.5
b2817,119,question,en,0.0,1.0,0.5,0.5
b2818,84,question,en,0.0,1.0,0.5,0.5
b2819,80,question,en,0.0,1.0,0.5,0.5
b2820,94,question,en,0.0,1.0,0.5,0.5
b2821,78,question,en,0.0,1.0,0.5,0.5
b2822,103,question,en,0.0,1.0,0.5,0.5
b2823,84,question,en,0.0,1.0,0.5,0.5
b2824,83,question,en,0.0,1.0,0.5,0.5
b2825,85,question,en,0.0,1.0,0.5,0.5
b2826,119,question,en,0.0,1.0,0.5,0.5
b2827,85,question,en,0.0,1.0,0.5,0.5
b2828,94,question,en,0.0,1.0,0.5,0.5
b2829,125,question,en,0.0,1.0,0.5,0.5
b2830,80,question,en,0.0,1.0,0.5,0.5
b2831,82,question,en,0.0,1.0,0.5,0.5
b2832,138,question,en,0.0,1.0,0.5,0.5
b2833,77,question,en,0.0,1.0,0.5,0.5
b2835,77,question,en,0.0,1.0,0.5,0.5
b2836,113,question,en,0.0,1.0,0.5,0.5
b2837,74,question,en,0.0,1.0,0.5,0.5
b2838,83,question,en,0.0,1.0,0.5,0.5
b2839,83,question,en,0.0,1.0,0.5,0.5
b2840,114,question,en,0.0,1.0,0.5,0.5
b2841,98,question,en,0.0,1.0,0.5,0.5
b2842,86,question,en,0.0,1.0,0.5,0.5
b2843,77,question,en,0.0,1.0,0.5,0.5
b6926,119,question,en,0.0,1.0,0.5,0.5
b6927,119,question,en,0.0,1.0,0.5,0.5
b6928,120,question,en,0.0,1.0,0.5,0.5
b6929,125,question,en,0.0,1.0,0.5,0.5
b6930,95,question,en,0.0,1.0,0.5,0.5
b6931,119,question,en,0.0,1.0,0.5,0.5
b6932,119,question,en,0.0,1.0,0.5,0.5
b6934,119,question,en,0.0,1.0,0.5,0.5
b6939,119,question,en,0.0,1.0,0.5,0.5
b6942,119,question,en,0.0,1.0,0.5,0.5
b6943,119,question,en,0.0,1.0,0.5,0.5
b6945,73,question,en,0.0,1.0,0.5,0.5
b6947,119,question,en,0.0,1.0,0.5,0.5
b6949,121,question,en,0.0,1.0,0.5,0.5
b6950,95,question,en,0.0,1.0,0.5,0.5
b6951,119,question,en,0.0,1.0,0.5,0.5
b6952,119,question,en,0.0,1.0,0.5,0.5
b6953,119,question,en,0.0,1.0,0.5,0.5
b6954,119,question,en,0.0,1.0,0.5,0.5
b6957,89,question,en,0.0,1.0,0.5,0.5
b6958,87,question,en,0.0,1.0,0.5,0.5
b6959,73,question,en,0.0,1.0,0.5,0.5
b6960,119,question,en,0.0,1.0,0.5,0.5
b6961,119,question,en,0.0,1.0,0.5,0.5
b6962,119,question,en,0.0,1.0,0.5,0.5
b6963,89,question,en,0.0,1.0,0.5,0.5
b6965,119,question,en,0.0,1.0,0.5,0.5
b6967,119,question,en,0.0,1.0,0.5,0.5
b6968,119,question,en,0.0,1.0,0.5,0.5
b6969,119,question,en,0.0,1.0,0.5,0.5
b6970,119,question,en,0.0,1.0,0.5,0.5
b6971,119,question,en,0.0,1.0,0.5,0.5
b6972,87,question,en,0.0,1.0,0.5,0.5
b1987,70|181|56|55|54,question,en,0.0,1.0,0.5,0.5
b1988,52|182|53|63,question,en,0.0,1.0,0.5,0.5
b1989,52|56|183|64,question,en,0.0,1.0,0.5,0.5
b1990,183|53|57|60|55,question,en,0.0,1.0,0.5,0.5
b1991,53|57|59|181|52,question,en,0.0,1.0,0.5,0.5
b1992,52|56|182|59,question,en,0.0,1.0,0.5,0.5
b1993,57|64|181|56|54,question,en,0.0,1.0,0.5,0.5
b1994,182|59|52|56|55,question,en,0.0,1.0,0.5,0.5
b1995,183|59|55|56|58,question,en,0.0,1.0,0.5,0.5
b1996,58|60|181|55|52,question,en,0.0,1.0,0.5,0.5
b2999,108,question,en,0.0,1.0,0.5,0.5
b3000,108,question,en,0.0,1.0,0.5,0.5
b3001,109,question,en,0.0,1.0,0.5,0.5
b3002,109,question,en,0.0,1.0,0.5,0.5
b3003,107,question,en,0.0,1.0,0.5,0.5
b3004,107,question,en,0.0,1.0,0.5,0.5
b3005,109,question,en,0.0,1.0,0.5,0.5
b3006,110,question,en,0.0,1.0,0.5,0.5
b3007,107,question,en,0.0,1.0,0.5,0.5
b3008,111,question,en,0.0,1.0,0.5,0.5
b3009,107,question,en,0.0,1.0,0.5,0.5
b3010,112,question,en,0.0,1.0,0.5,0.5
b3011,99,question,en,0.0,1.0,0.5,0.5
b3012,99,question,en,0.0,1.0,0.5,0.5
b3013,99,question,en,0.0,1.0,0.5,0.5
b3014,92,question,en,0.0,1.0,0.5,0.5
b3015,113,question,en,0.0,1.0,0.5,0.5
b3016,81,question,en,0.0,1.0,0.5,0.5
b3017,81,question,en,0.0,1.0,0.5,0.5
b3018,80,question,en,0.0,1.0,0.5,0.5
b3019,114,question,en,0.0,1.0,0.5,0.5
b3020,92,question,en,0.0,1.0,0.5,0.5
b3021,114,question,en,0.0,1.0,0.5,0.5
b3022,115,question,en,0.0,1.0,0.5,0.5
b3023,115,question,en,0.0,1.0,0.5,0.5
b3024,116,question,en,0.0,1.0,0.5,0.5
b3025,116,question,en,0.0,1.0,0.5,0.5
b3026,114,question,en,0.0,1.0,0.5,0.5
b3027,114,question,en,0.0,1.0,0.5,0.5
b3029,117,question,en,0.0,1.0,0.5,0.5
b3030,117,question,en,0.0,1.0,0.5,0.5
b3031,117,question,en,0.0,1.0,0.5,0.5
b3032,117,question,en,0.0,1.0,0.5,0.5
b3033,74,question,en,0.0,1.0,0.5,0.5
b3034,74,question,en,0.0,1.0,0.5,0.5
b3035,74,question,en,0.0,1.0,0.5,0.5
b3036,74,question,en,0.0,1.0,0.5,0.5
b3037,75,question,en,0.0,1.0,0.5,0.5
b3038,74,question,en,0.0,1.0,0.5,0.5
b3039,88,question,en,0.0,1.0,0.5,0.5
b3040,75,question,en,0.0,1.0,0.5,0.5
b3041,118,question,en,0.0,1.0,0.5,0.5
b3042,118,question,en,0.0,1.0,0.5,0.5
b3043,93,question,en,0.0,1.0,0.5,0.5
b3044,93,question,en,0.0,1.0,0.5,0.5
b3045,93,question,en,0.0,1.0,0.5,0.5
b3046,79,question,en,0.0,1.0,0.5,0.5
b3047,93,question,en,0.0,1.0,0.5,0.5
b3048,79,question,en,0.0,1.0,0.5,0.5
b3049,79,question,en,0.0,1.0,0.5,0.5
b3050,79,question,en,0.0,1.0,0.5,0.5
b3051,117,question,en,0.0,1.0,0.5,0.5
b3052,117,question,en,0.0,1.0,0.5,0.5
b3053,73,question,en,0.0,1.0,0.5,0.5
b3054,90,question,en,0.0,1.0,0.5,0.5
b3055,119,question,en,0.0,1.0,0.5,0.5
b3056,120,question,en,0.0,1.0,0.5,0.5
b3057,121,question,en,0.0,1.0,0.5,0.5
b3058,95,question,en,0.0,1.0,0.5,0.5
b3059,122,question,en,0.0,1.0,0.5,0.5
b3060,123,question,en,0.0,1.0,0.5,0.5
b3061,123,question,en,0.0,1.0,0.5,0.5
b3062,124,question,en,0.0,1.0,0.5,0.5
b3063,85,question,en,0.0,1.0,0.5,0.5
b3065,125,question,en,0.0,1.0,0.5,0.5
b3066,85,question,en,0.0,1.0,0.5,0.5
b3067,126,question,en,0.0,1.0,0.5,0.5
b3068,126,question,en,0.0,1.0,0.5,0.5
b3069,72,question,en,0.0,1.0,0.5,0.5
b3070,72,question,en,0.0,1.0,0.5,0.5
b3072,128,question,en,0.0,1.0,0.5,0.5
b3073,129,question,en,0.0,1.0,0.5,0.5
b3074,129,question,en,0.0,1.0,0.5,0.5
b3075,129,question,en,0.0,1.0,0.5,0.5
b3076,94,question,en,0.0,1.0,0.5,0.5
b3077,129,question,en,0.0,1.0,0.5,0.5
b3078,119,question,en,0.0,1.0,0.5,0.5
b3079,80,question,en,0.0,1.0,0.5,0.5
b3080,80,question,en,0.0,1.0,0.5,0.5
b3081,80,question,en,0.0,1.0,0.5,0.5
b3082,119,question,en,0.0,1.0,0.5,0.5
b3083,80,question,en,0.0,1.0,0.5,0.5
b3084,130,question,en,0.0,1.0,0.5,0.5
b3085,130,question,en,0.0,1.0,0.5,0.5
b3086,130,question,en,0.0,1.0,0.5,0.5
b3087,130,question,en,0.0,1.0,0.5,0.5
b3088,100,question,en,0.0,1.0,0.5,0.5
b3089,100,question,en,0.0,1.0,0.5,0.5
b3090,102,question,en,0.0,1.0,0.5,0.5
b3091,102,question,en,0.0,1.0,0.5,0.5
b3092,101,question,en,0.0,1.0,0.5,0.5
b3093,101,question,en,0.0,1.0,0.5,0.5
b3094,71,question,en,0.0,1.0,0.5,0.5
b3095,129,question,en,0.0,1.0,0.5,0.5
b3096,131,question,en,0.0,1.0,0.5,0.5
b3097,131,question,en,0.0,1.0,0.5,0.5
b3105,85,question,en,0.0,1.0,0.5,0.5
b3112,84,question,en,0.0,1.0,0.5,0.5
b3113,84,question,en,0.0,1.0,0.5,0.5
b3114,132,question,en,0.0,1.0,0.5,0.5
b3116,74,question,en,0.0,1.0,0.5,0.5
b3117,74,question,en,0.0,1.0,0.5,0.5
b3118,74,question,en,0.0,1.0,0.5,0.5
b3119,74,question,en,0.0,1.0,0.5,0.5
b3120,74,question,en,0.0,1.0,0.5,0.5
b3121,74,question,en,0.0,1.0,0.5,0.5
b3122,74,question,en,0.0,1.0,0.5,0.5
b3123,117,question,en,0.0,1.0,0.5,0.5
b3124,133,question,en,0.0,1.0,0.5,0.5
b3125,133,question,en,0.0,1.0,0.5,0.5
b3126,78,question,en,0.0,1.0,0.5,0.5
b3127,83,question,en,0.0,1.0,0.5,0.5
b3128,134,question,en,0.0,1.0,0.5,0.5
b3129,134,question,en,0.0,1.0,0.5,0.5
b3132,135,question,en,0.0,1.0,0.5,0.5
b3133,135,question,en,0.0,1.0,0.5,0.5
b3134,72,question,en,0.0,1.0,0.5,0.5
